"job_id","schema_version","name","K","L_add","L_rec","L_dom","L_prec","L_pdom","all_additive","n","L","pve","seed_base","reps_per_chunk","chunk","min_maf","hwe_thresh","min_n_rec","slide_min_obs","delta_prec","delta_pdom","output_file"
97,2,"additive",2,2,0,0,0,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_add2_rec0_dom0_prec0_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
98,2,"additive",2,2,0,0,0,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_add2_rec0_dom0_prec0_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
99,2,"additive",2,2,0,0,0,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_add2_rec0_dom0_prec0_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
100,2,"additive",2,2,0,0,0,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_add2_rec0_dom0_prec0_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
101,2,"partial_dominant",3,0,0,0,0,3,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/partial_dominant_add0_rec0_dom0_prec0_pdom3_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
102,2,"partial_dominant",3,0,0,0,0,3,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/partial_dominant_add0_rec0_dom0_prec0_pdom3_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
103,2,"partial_dominant",3,0,0,0,0,3,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/partial_dominant_add0_rec0_dom0_prec0_pdom3_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
104,2,"partial_dominant",3,0,0,0,0,3,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/partial_dominant_add0_rec0_dom0_prec0_pdom3_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
105,2,"partial_dominant",3,0,0,0,0,3,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/partial_dominant_add0_rec0_dom0_prec0_pdom3_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
106,2,"partial_recessive_partial_dominant",3,0,0,0,1,2,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/partial_recessive_partial_dominant_add0_rec0_dom0_prec1_pdom2_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
107,2,"partial_recessive_partial_dominant",3,0,0,0,1,2,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/partial_recessive_partial_dominant_add0_rec0_dom0_prec1_pdom2_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
108,2,"partial_recessive_partial_dominant",3,0,0,0,1,2,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/partial_recessive_partial_dominant_add0_rec0_dom0_prec1_pdom2_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
109,2,"partial_recessive_partial_dominant",3,0,0,0,1,2,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/partial_recessive_partial_dominant_add0_rec0_dom0_prec1_pdom2_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
110,2,"partial_recessive_partial_dominant",3,0,0,0,1,2,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/partial_recessive_partial_dominant_add0_rec0_dom0_prec1_pdom2_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
111,2,"partial_recessive_partial_dominant",3,0,0,0,2,1,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/partial_recessive_partial_dominant_add0_rec0_dom0_prec2_pdom1_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
112,2,"partial_recessive_partial_dominant",3,0,0,0,2,1,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/partial_recessive_partial_dominant_add0_rec0_dom0_prec2_pdom1_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
113,2,"partial_recessive_partial_dominant",3,0,0,0,2,1,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/partial_recessive_partial_dominant_add0_rec0_dom0_prec2_pdom1_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
114,2,"partial_recessive_partial_dominant",3,0,0,0,2,1,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/partial_recessive_partial_dominant_add0_rec0_dom0_prec2_pdom1_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
115,2,"partial_recessive_partial_dominant",3,0,0,0,2,1,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/partial_recessive_partial_dominant_add0_rec0_dom0_prec2_pdom1_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
116,2,"partial_recessive",3,0,0,0,3,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/partial_recessive_add0_rec0_dom0_prec3_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
117,2,"partial_recessive",3,0,0,0,3,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/partial_recessive_add0_rec0_dom0_prec3_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
118,2,"partial_recessive",3,0,0,0,3,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/partial_recessive_add0_rec0_dom0_prec3_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
119,2,"partial_recessive",3,0,0,0,3,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/partial_recessive_add0_rec0_dom0_prec3_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
120,2,"partial_recessive",3,0,0,0,3,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/partial_recessive_add0_rec0_dom0_prec3_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
121,2,"dominant_partial_dominant",3,0,0,1,0,2,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_dominant_add0_rec0_dom1_prec0_pdom2_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
122,2,"dominant_partial_dominant",3,0,0,1,0,2,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_dominant_add0_rec0_dom1_prec0_pdom2_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
123,2,"dominant_partial_dominant",3,0,0,1,0,2,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_dominant_add0_rec0_dom1_prec0_pdom2_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
124,2,"dominant_partial_dominant",3,0,0,1,0,2,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_dominant_add0_rec0_dom1_prec0_pdom2_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
125,2,"dominant_partial_dominant",3,0,0,1,0,2,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_dominant_add0_rec0_dom1_prec0_pdom2_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
126,2,"dominant_partial_recessive_partial_dominant",3,0,0,1,1,1,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_recessive_partial_dominant_add0_rec0_dom1_prec1_pdom1_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
127,2,"dominant_partial_recessive_partial_dominant",3,0,0,1,1,1,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_recessive_partial_dominant_add0_rec0_dom1_prec1_pdom1_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
128,2,"dominant_partial_recessive_partial_dominant",3,0,0,1,1,1,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_recessive_partial_dominant_add0_rec0_dom1_prec1_pdom1_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
129,2,"dominant_partial_recessive_partial_dominant",3,0,0,1,1,1,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_recessive_partial_dominant_add0_rec0_dom1_prec1_pdom1_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
130,2,"dominant_partial_recessive_partial_dominant",3,0,0,1,1,1,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_recessive_partial_dominant_add0_rec0_dom1_prec1_pdom1_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
131,2,"dominant_partial_recessive",3,0,0,1,2,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_recessive_add0_rec0_dom1_prec2_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
132,2,"dominant_partial_recessive",3,0,0,1,2,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_recessive_add0_rec0_dom1_prec2_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
133,2,"dominant_partial_recessive",3,0,0,1,2,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_recessive_add0_rec0_dom1_prec2_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
134,2,"dominant_partial_recessive",3,0,0,1,2,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_recessive_add0_rec0_dom1_prec2_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
135,2,"dominant_partial_recessive",3,0,0,1,2,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_recessive_add0_rec0_dom1_prec2_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
136,2,"dominant_partial_dominant",3,0,0,2,0,1,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_dominant_add0_rec0_dom2_prec0_pdom1_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
137,2,"dominant_partial_dominant",3,0,0,2,0,1,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_dominant_add0_rec0_dom2_prec0_pdom1_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
138,2,"dominant_partial_dominant",3,0,0,2,0,1,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_dominant_add0_rec0_dom2_prec0_pdom1_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
139,2,"dominant_partial_dominant",3,0,0,2,0,1,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_dominant_add0_rec0_dom2_prec0_pdom1_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
140,2,"dominant_partial_dominant",3,0,0,2,0,1,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_dominant_add0_rec0_dom2_prec0_pdom1_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
141,2,"dominant_partial_recessive",3,0,0,2,1,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_recessive_add0_rec0_dom2_prec1_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
142,2,"dominant_partial_recessive",3,0,0,2,1,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_recessive_add0_rec0_dom2_prec1_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
143,2,"dominant_partial_recessive",3,0,0,2,1,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_recessive_add0_rec0_dom2_prec1_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
144,2,"dominant_partial_recessive",3,0,0,2,1,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_recessive_add0_rec0_dom2_prec1_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
145,2,"dominant_partial_recessive",3,0,0,2,1,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_recessive_add0_rec0_dom2_prec1_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
146,2,"dominant",3,0,0,3,0,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_add0_rec0_dom3_prec0_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
147,2,"dominant",3,0,0,3,0,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_add0_rec0_dom3_prec0_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
148,2,"dominant",3,0,0,3,0,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_add0_rec0_dom3_prec0_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
149,2,"dominant",3,0,0,3,0,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_add0_rec0_dom3_prec0_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
150,2,"dominant",3,0,0,3,0,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_add0_rec0_dom3_prec0_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
151,2,"recessive_partial_dominant",3,0,1,0,0,2,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_dominant_add0_rec1_dom0_prec0_pdom2_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
152,2,"recessive_partial_dominant",3,0,1,0,0,2,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_dominant_add0_rec1_dom0_prec0_pdom2_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
153,2,"recessive_partial_dominant",3,0,1,0,0,2,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_dominant_add0_rec1_dom0_prec0_pdom2_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
154,2,"recessive_partial_dominant",3,0,1,0,0,2,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_dominant_add0_rec1_dom0_prec0_pdom2_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
155,2,"recessive_partial_dominant",3,0,1,0,0,2,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_dominant_add0_rec1_dom0_prec0_pdom2_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
156,2,"recessive_partial_recessive_partial_dominant",3,0,1,0,1,1,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_partial_dominant_add0_rec1_dom0_prec1_pdom1_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
157,2,"recessive_partial_recessive_partial_dominant",3,0,1,0,1,1,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_partial_dominant_add0_rec1_dom0_prec1_pdom1_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
158,2,"recessive_partial_recessive_partial_dominant",3,0,1,0,1,1,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_partial_dominant_add0_rec1_dom0_prec1_pdom1_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
159,2,"recessive_partial_recessive_partial_dominant",3,0,1,0,1,1,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_partial_dominant_add0_rec1_dom0_prec1_pdom1_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
160,2,"recessive_partial_recessive_partial_dominant",3,0,1,0,1,1,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_partial_dominant_add0_rec1_dom0_prec1_pdom1_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
161,2,"recessive_partial_recessive",3,0,1,0,2,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_add0_rec1_dom0_prec2_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
162,2,"recessive_partial_recessive",3,0,1,0,2,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_add0_rec1_dom0_prec2_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
163,2,"recessive_partial_recessive",3,0,1,0,2,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_add0_rec1_dom0_prec2_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
164,2,"recessive_partial_recessive",3,0,1,0,2,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_add0_rec1_dom0_prec2_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
165,2,"recessive_partial_recessive",3,0,1,0,2,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_add0_rec1_dom0_prec2_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
166,2,"recessive_dominant_partial_dominant",3,0,1,1,0,1,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_dominant_add0_rec1_dom1_prec0_pdom1_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
167,2,"recessive_dominant_partial_dominant",3,0,1,1,0,1,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_dominant_add0_rec1_dom1_prec0_pdom1_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
168,2,"recessive_dominant_partial_dominant",3,0,1,1,0,1,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_dominant_add0_rec1_dom1_prec0_pdom1_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
169,2,"recessive_dominant_partial_dominant",3,0,1,1,0,1,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_dominant_add0_rec1_dom1_prec0_pdom1_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
170,2,"recessive_dominant_partial_dominant",3,0,1,1,0,1,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_dominant_add0_rec1_dom1_prec0_pdom1_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
171,2,"recessive_dominant_partial_recessive",3,0,1,1,1,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_recessive_add0_rec1_dom1_prec1_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
172,2,"recessive_dominant_partial_recessive",3,0,1,1,1,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_recessive_add0_rec1_dom1_prec1_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
173,2,"recessive_dominant_partial_recessive",3,0,1,1,1,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_recessive_add0_rec1_dom1_prec1_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
174,2,"recessive_dominant_partial_recessive",3,0,1,1,1,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_recessive_add0_rec1_dom1_prec1_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
175,2,"recessive_dominant_partial_recessive",3,0,1,1,1,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_recessive_add0_rec1_dom1_prec1_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
176,2,"recessive_dominant",3,0,1,2,0,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_add0_rec1_dom2_prec0_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
177,2,"recessive_dominant",3,0,1,2,0,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_add0_rec1_dom2_prec0_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
178,2,"recessive_dominant",3,0,1,2,0,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_add0_rec1_dom2_prec0_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
179,2,"recessive_dominant",3,0,1,2,0,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_add0_rec1_dom2_prec0_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
180,2,"recessive_dominant",3,0,1,2,0,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_add0_rec1_dom2_prec0_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
181,2,"recessive_partial_dominant",3,0,2,0,0,1,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_dominant_add0_rec2_dom0_prec0_pdom1_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
182,2,"recessive_partial_dominant",3,0,2,0,0,1,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_dominant_add0_rec2_dom0_prec0_pdom1_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
183,2,"recessive_partial_dominant",3,0,2,0,0,1,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_dominant_add0_rec2_dom0_prec0_pdom1_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
184,2,"recessive_partial_dominant",3,0,2,0,0,1,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_dominant_add0_rec2_dom0_prec0_pdom1_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
185,2,"recessive_partial_dominant",3,0,2,0,0,1,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_dominant_add0_rec2_dom0_prec0_pdom1_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
186,2,"recessive_partial_recessive",3,0,2,0,1,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_add0_rec2_dom0_prec1_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
187,2,"recessive_partial_recessive",3,0,2,0,1,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_add0_rec2_dom0_prec1_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
188,2,"recessive_partial_recessive",3,0,2,0,1,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_add0_rec2_dom0_prec1_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
