"scenario","pve","K","coding","bin","n","sum_pip","n_true","sum_brier","mean_pip","observed_frequency","brier"
"Dominant only",0.3,5,"additive",7,16,10.4763046440616,0,6.87485512023736,0.654769040253852,0,0.429678445014835
"Recessive + Dominant",0.3,5,"additive",7,36,23.2793061130203,0,15.0851236354793,0.646647392028342,0,0.419031212096646
"Recessive only",0.3,5,"additive",7,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.4,5,"additive",7,145,94.3753064614837,99,31.2776257551349,0.650864182492991,0.682758620689655,0.215707763828517
"Additive + Recessive",0.4,5,"additive",7,127,82.6611086535285,96,24.7571638295232,0.650874871287626,0.755905511811024,0.194938297870262
"Additive + Recessive + Dominant",0.4,5,"additive",7,175,114.284788259247,109,40.9794234504468,0.65305593290998,0.622857142857143,0.234168134002553
"Additive only",0.4,5,"additive",7,63,40.8355168765082,42,13.8531206346834,0.648182807563623,0.666666666666667,0.219890803725134
"Dominant only",0.4,5,"additive",7,11,7.07292717847685,0,4.55662650205976,0.642993379861531,0,0.414238772914523
"Recessive + Dominant",0.4,5,"additive",7,23,14.6878961550889,0,9.39792338639611,0.638604180656038,0,0.408605364625918
"Recessive only",0.4,5,"additive",7,0,0,0,0,NA,NA,NA
"Additive only",0.1,1,"dominant",7,6,3.84345969863242,0,2.4670470377037,0.640576616438737,0,0.411174506283951
"Dominant only",0.1,1,"dominant",7,8,5.2842785151419,5,1.79897780329897,0.660534814392738,0.625,0.224872225412372
"Recessive only",0.1,1,"dominant",7,0,0,0,0,NA,NA,NA
"Additive only",0.2,1,"dominant",7,4,2.65126915148674,0,1.75916664930005,0.662817287871686,0,0.439791662325012
"Dominant only",0.2,1,"dominant",7,25,16.1089829852441,16,5.70206901373556,0.644359319409765,0.64,0.228082760549423
"Recessive only",0.2,1,"dominant",7,0,0,0,0,NA,NA,NA
"Additive only",0.3,1,"dominant",7,2,1.35904093157618,0,0.92384931344993,0.67952046578809,0,0.461924656724965
"Dominant only",0.3,1,"dominant",7,11,7.17233775450529,8,2.2362130613702,0.652030704955026,0.727272727272727,0.2032920964882
"Recessive only",0.3,1,"dominant",7,0,0,0,0,NA,NA,NA
"Additive only",0.4,1,"dominant",7,1,0.655367910278103,0,0.429507097822288,0.655367910278103,0,0.429507097822288
"Dominant only",0.4,1,"dominant",7,8,5.20807590869942,6,1.51674791606697,0.651009488587428,0.75,0.189593489508371
"Recessive only",0.4,1,"dominant",7,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.1,2,"dominant",7,8,5.17203483691659,4,2.19871331342467,0.646504354614574,0.5,0.274839164178084
"Additive + Recessive",0.1,2,"dominant",7,1,0.60647242327273,0,0.367808800190297,0.60647242327273,0,0.367808800190297
"Additive only",0.1,2,"dominant",7,5,3.20522287743861,0,2.05787091460791,0.641044575487722,0,0.411574182921582
"Dominant only",0.1,2,"dominant",7,12,7.81384332212563,10,2.19339278153837,0.651153610177136,0.833333333333333,0.182782731794864
"Recessive + Dominant",0.1,2,"dominant",7,3,2.00429308172852,2,0.688994816365744,0.668097693909506,0.666666666666667,0.229664938788581
"Recessive only",0.1,2,"dominant",7,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.2,2,"dominant",7,20,13.1058618194187,16,3.59407265852221,0.655293090970935,0.8,0.179703632926111
"Additive + Recessive",0.2,2,"dominant",7,1,0.631121782226678,0,0.398314704000979,0.631121782226678,0,0.398314704000979
"Additive only",0.2,2,"dominant",7,3,1.93527329204395,0,1.24851334208114,0.645091097347984,0,0.416171114027048
"Dominant only",0.2,2,"dominant",7,31,20.2147944580424,26,5.36725653201577,0.65209014380782,0.838709677419355,0.17313730748438
"Recessive + Dominant",0.2,2,"dominant",7,14,8.97665162341484,9,3.26842313581493,0.641189401672489,0.642857142857143,0.233458795415352
"Recessive only",0.2,2,"dominant",7,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.3,2,"dominant",7,19,12.2795910062903,16,3.39749875755628,0.646294263488966,0.842105263157895,0.17881572408191
"Additive + Recessive",0.3,2,"dominant",7,2,1.32812527393863,0,0.882745861813211,0.664062636969315,0,0.441372930906606
"Additive only",0.3,2,"dominant",7,1,0.60457989479449,0,0.365516849189717,0.60457989479449,0,0.365516849189717
"Dominant only",0.3,2,"dominant",7,31,20.2417725751853,23,6.27191993907278,0.65296040565114,0.741935483870968,0.202319998034606
"Recessive + Dominant",0.3,2,"dominant",7,14,8.96633590858792,8,3.47147700183758,0.640452564899137,0.571428571428571,0.247962642988399
"Recessive only",0.3,2,"dominant",7,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.4,2,"dominant",7,20,13.0386817496395,12,4.94892015191839,0.651934087481977,0.6,0.247446007595919
"Additive + Recessive",0.4,2,"dominant",7,2,1.32920687686024,0,0.883869053032451,0.664603438430118,0,0.441934526516225
"Additive only",0.4,2,"dominant",7,0,0,0,0,NA,NA,NA
"Dominant only",0.4,2,"dominant",7,32,20.8712959322804,23,6.63595110932603,0.652227997883761,0.71875,0.207373472166438
"Recessive + Dominant",0.4,2,"dominant",7,11,7.1491438573863,4,3.37658860971241,0.6499221688533,0.363636363636364,0.306962600882947
"Recessive only",0.4,2,"dominant",7,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.1,3,"dominant",7,14,9.17236971880534,6,4.25435852260249,0.655169265628953,0.428571428571429,0.303882751614463
"Additive + Recessive",0.1,3,"dominant",7,2,1.28595100117266,0,0.829172790396305,0.64297550058633,0,0.414586395198153
"Additive + Recessive + Dominant",0.1,3,"dominant",7,2,1.28870450744592,1,0.535850604727565,0.64435225372296,0.5,0.267925302363782
"Additive only",0.1,3,"dominant",7,5,3.26601731836464,0,2.13660785521969,0.653203463672928,0,0.427321571043937
"Dominant only",0.1,3,"dominant",7,10,6.52065512778225,8,1.88783499402845,0.652065512778225,0.8,0.188783499402845
"Recessive + Dominant",0.1,3,"dominant",7,13,8.41391099263844,9,2.94644910254884,0.647223922510649,0.692307692307692,0.226649930965295
"Recessive only",0.1,3,"dominant",7,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.2,3,"dominant",7,33,21.477769138939,20,8.02122975465982,0.650841489058757,0.606060606060606,0.243067568323025
"Additive + Recessive",0.2,3,"dominant",7,0,0,0,0,NA,NA,NA
"Additive + Recessive + Dominant",0.2,3,"dominant",7,13,8.42628865952281,10,2.5633916098225,0.648176050732524,0.769230769230769,0.197183969986346
"Additive only",0.2,3,"dominant",7,7,4.63428769466425,0,3.07224374332067,0.66204109923775,0,0.438891963331524
"Dominant only",0.2,3,"dominant",7,35,22.72717878949,24,7.55225657085988,0.649347965414,0.685714285714286,0.215778759167425
"Recessive + Dominant",0.2,3,"dominant",7,34,22.138072856943,22,7.87794708769841,0.651119789910087,0.647058823529412,0.231704326108777
"Recessive only",0.2,3,"dominant",7,1,0.6578389021374,0,0.432752021165339,0.6578389021374,0,0.432752021165339
"Additive + Dominant",0.3,3,"dominant",7,42,27.4584971083541,22,11.4553390126174,0.653773740675098,0.523809523809524,0.27274616696708
"Additive + Recessive",0.3,3,"dominant",7,10,6.40308020590681,0,4.1035416329762,0.640308020590681,0,0.41035416329762
"Additive + Recessive + Dominant",0.3,3,"dominant",7,21,13.5430425564902,10,5.81303540609195,0.644906788404295,0.476190476190476,0.276811209813902
"Additive only",0.3,3,"dominant",7,8,5.23816597920235,0,3.43309116642339,0.654770747400293,0,0.429136395802923
"Dominant only",0.3,3,"dominant",7,36,23.3364719847775,22,8.82392214154197,0.648235332910486,0.611111111111111,0.245108948376166
"Recessive + Dominant",0.3,3,"dominant",7,44,28.7147909243911,28,10.3458040802697,0.652608884645252,0.636363636363636,0.235131910915221
"Recessive only",0.3,3,"dominant",7,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.4,3,"dominant",7,59,38.2510779093052,34,14.3728277148048,0.648323354395003,0.576271186440678,0.243607249403471
"Additive + Recessive",0.4,3,"dominant",7,5,3.20485280151916,0,2.05837036477029,0.640970560303831,0,0.411674072954059
"Additive + Recessive + Dominant",0.4,3,"dominant",7,11,7.26203043493064,6,2.88806167389108,0.660184584993694,0.545454545454545,0.262551061262825
"Additive only",0.4,3,"dominant",7,7,4.58754469545304,0,3.01075717310215,0.655363527921862,0,0.430108167586022
"Dominant only",0.4,3,"dominant",7,53,34.5129136877435,35,11.7146698881501,0.651187050712142,0.660377358490566,0.221031507323586
"Recessive + Dominant",0.4,3,"dominant",7,47,30.9697380991187,32,10.94530433065,0.658930597853588,0.680851063829787,0.232878815545744
"Recessive only",0.4,3,"dominant",7,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.1,4,"dominant",7,12,7.63522742338919,10,2.12739355086883,0.636268951949099,0.833333333333333,0.177282795905736
"Additive + Recessive",0.1,4,"dominant",7,5,3.24644662164178,0,2.1142550214099,0.649289324328356,0,0.42285100428198
"Additive + Recessive + Dominant",0.1,4,"dominant",7,6,3.87360191568601,4,1.41014377160193,0.645600319281001,0.666666666666667,0.235023961933656
"Additive only",0.1,4,"dominant",7,0,0,0,0,NA,NA,NA
"Dominant only",0.1,4,"dominant",7,7,4.45862313326398,5,1.38538387550028,0.636946161894854,0.714285714285714,0.197911982214326
"Recessive + Dominant",0.1,4,"dominant",7,12,7.80973066511073,9,2.3196580307233,0.650810888759227,0.75,0.193304835893608
"Recessive only",0.1,4,"dominant",7,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.2,4,"dominant",7,52,33.6216237852375,34,11.4701178357327,0.646569688177643,0.653846153846154,0.220579189148705
"Additive + Recessive",0.2,4,"dominant",7,15,9.66574570226052,0,6.24041524060116,0.644383046817368,0,0.416027682706744
"Additive + Recessive + Dominant",0.2,4,"dominant",7,33,21.1046508347284,13,9.8221227851079,0.639534873779648,0.393939393939394,0.297640084397209
"Additive only",0.2,4,"dominant",7,3,1.95898655509715,0,1.28108796827559,0.652995518365717,0,0.427029322758531
"Dominant only",0.2,4,"dominant",7,24,15.2490070675372,16,5.2979517037447,0.635375294480718,0.666666666666667,0.220747987656029
"Recessive + Dominant",0.2,4,"dominant",7,39,25.0190041371848,27,8.7572005046013,0.641512926594483,0.692307692307692,0.224543602682085
"Recessive only",0.2,4,"dominant",7,1,0.683050412365324,0,0.46655786583244,0.683050412365324,0,0.46655786583244
"Additive + Dominant",0.3,4,"dominant",7,74,48.105902585456,51,15.9752152096082,0.650079764668324,0.689189189189189,0.215881286616327
"Additive + Recessive",0.3,4,"dominant",7,13,8.41217398523791,0,5.45242991329487,0.647090306556763,0,0.419417685638067
"Additive + Recessive + Dominant",0.3,4,"dominant",7,71,46.0926247827756,47,15.9801822617305,0.649191898348952,0.661971830985915,0.225072989601838
"Additive only",0.3,4,"dominant",7,9,5.79492238999598,0,3.73627662082564,0.643880265555109,0,0.415141846758404
"Dominant only",0.3,4,"dominant",7,50,32.5451201373637,40,9.45439651066678,0.650902402747273,0.8,0.189087930213336
"Recessive + Dominant",0.3,4,"dominant",7,81,52.2728399359479,50,19.3392604806239,0.645343702912938,0.617283950617284,0.238756302229925
"Recessive only",0.3,4,"dominant",7,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.4,4,"dominant",7,102,66.6248064877101,76,19.8348624984118,0.653184377330491,0.745098039215686,0.19445943625894
"Additive + Recessive",0.4,4,"dominant",7,15,9.81685640314708,0,6.43636112924332,0.654457093543139,0,0.429090741949555
"Additive + Recessive + Dominant",0.4,4,"dominant",7,81,52.9716692270507,55,17.1572807119971,0.653971225025317,0.679012345679012,0.211818280395026
"Additive only",0.4,4,"dominant",7,7,4.50043531323484,0,2.89887947523335,0.64291933046212,0,0.414125639319051
"Dominant only",0.4,4,"dominant",7,55,35.5566278340341,44,9.73388326863987,0.646484142436984,0.8,0.176979695793452
"Recessive + Dominant",0.4,4,"dominant",7,104,67.6863375693701,82,19.5704659300042,0.650830168936251,0.788461538461538,0.188177557019271
"Recessive only",0.4,4,"dominant",7,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.1,5,"dominant",7,15,9.67860663842103,6,4.52437067442828,0.645240442561402,0.4,0.301624711628552
"Additive + Recessive",0.1,5,"dominant",7,6,3.8522938410438,0,2.47556988511738,0.642048973507301,0,0.412594980852896
"Additive + Recessive + Dominant",0.1,5,"dominant",7,14,9.17306280267062,6,4.29963451369881,0.65521877161933,0.428571428571429,0.307116750978487
"Additive only",0.1,5,"dominant",7,2,1.30678076753166,0,0.855665842138569,0.65339038376583,0,0.427832921069284
"Dominant only",0.1,5,"dominant",7,5,3.23450110256209,4,0.858339878035979,0.646900220512419,0.8,0.171667975607196
"Recessive + Dominant",0.1,5,"dominant",7,12,7.86097173942217,5,3.63164558197999,0.655080978285181,0.416666666666667,0.302637131831666
"Recessive only",0.1,5,"dominant",7,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.2,5,"dominant",7,73,47.5788585282993,44,17.4303659771802,0.651765185319168,0.602739726027397,0.238772136673702
"Additive + Recessive",0.2,5,"dominant",7,18,11.5907534498697,0,7.48143362089648,0.643930747214984,0,0.415635201160916
"Additive + Recessive + Dominant",0.2,5,"dominant",7,78,50.6645211078696,36,22.3820177943292,0.649545142408585,0.461538461538462,0.286948946081144
"Additive only",0.2,5,"dominant",7,5,3.21964406338004,0,2.07832054054507,0.643928812676007,0,0.415664108109014
"Dominant only",0.2,5,"dominant",7,30,19.4739660558628,22,6.22258377887097,0.649132201862093,0.733333333333333,0.207419459295699
"Recessive + Dominant",0.2,5,"dominant",7,52,33.7256399162129,37,10.6772919804093,0.64856999838871,0.711538461538462,0.205332538084795
"Recessive only",0.2,5,"dominant",7,1,0.661793976292403,0,0.43797126705691,0.661793976292403,0,0.43797126705691
"Additive + Dominant",0.3,5,"dominant",7,108,69.5945759919468,76,22.6631137599155,0.644394222147655,0.703703703703704,0.209843645925143
"Additive + Recessive",0.3,5,"dominant",7,25,16.3897801181314,0,10.7621325418145,0.655591204725256,0,0.43048530167258
"Additive + Recessive + Dominant",0.3,5,"dominant",7,152,98.3596868020179,85,39.5875277381645,0.647103202644855,0.559210526315789,0.260444261435293
"Additive only",0.3,5,"dominant",7,9,5.75214581380167,0,3.68239655809753,0.63912731264463,0,0.409155173121947
"Dominant only",0.3,5,"dominant",7,48,31.0549260131749,40,8.53916267833336,0.646977625274477,0.833333333333333,0.177899222465278
"Recessive + Dominant",0.3,5,"dominant",7,130,84.0353785451042,87,29.7358041494897,0.646425988808494,0.669230769230769,0.228736954996074
"Recessive only",0.3,5,"dominant",7,0,0,0,0,NA,NA,NA
"Additive + Dominant",0.4,5,"dominant",7,131,85.1522205674644,78,31.6750494676227,0.650016950896675,0.595419847328244,0.241794270745211
"Additive + Recessive",0.4,5,"dominant",7,18,11.6128033387,0,7.5092845572723,0.645155741038888,0,0.417182475404017
"Additive + Recessive + Dominant",0.4,5,"dominant",7,176,114.0138183071,111,40.7130073187156,0.647805785835796,0.630681818181818,0.231323905219975
"Additive only",0.4,5,"dominant",7,11,7.06830258994736,0,4.54917963889033,0.642572962722488,0,0.413561785353667
"Dominant only",0.4,5,"dominant",7,57,37.1912106295294,40,12.1194567364451,0.652477379465427,0.701754385964912,0.212622048007808
"Recessive + Dominant",0.4,5,"dominant",7,145,95.1427073832834,110,28.2116823652776,0.656156602643334,0.758620689655172,0.194563326657087
"Recessive only",0.4,5,"dominant",7,0,0,0,0,NA,NA,NA
"Additive only",0.1,1,"recessive",7,0,0,0,0,NA,NA,NA
"Dominant only",0.1,1,"recessive",7,0,0,0,0,NA,NA,NA
"Recessive only",0.1,1,"recessive",7,11,7.05824459124828,6,2.67726366590543,0.641658599204389,0.545454545454545,0.243387605991403
"Additive only",0.2,1,"recessive",7,0,0,0,0,NA,NA,NA
"Dominant only",0.2,1,"recessive",7,0,0,0,0,NA,NA,NA
"Recessive only",0.2,1,"recessive",7,11,7.0750450634432,6,2.76450916668278,0.643185914858473,0.545454545454545,0.25131901515298
"Additive only",0.3,1,"recessive",7,0,0,0,0,NA,NA,NA
"Dominant only",0.3,1,"recessive",7,0,0,0,0,NA,NA,NA
"Recessive only",0.3,1,"recessive",7,3,2.04003772086501,3,0.307260671142392,0.680012573621669,1,0.102420223714131
"Additive only",0.4,1,"recessive",7,0,0,0,0,NA,NA,NA
"Dominant only",0.4,1,"recessive",7,0,0,0,0,NA,NA,NA
"Recessive only",0.4,1,"recessive",7,3,1.88842862664575,2,0.637574562600968,0.629476208881916,0.666666666666667,0.212524854200323
"Additive + Dominant",0.1,2,"recessive",7,0,0,0,0,NA,NA,NA
"Additive + Recessive",0.1,2,"recessive",7,11,6.95772374185187,7,2.52383195770597,0.632520340168352,0.636363636363636,0.229439268882361
"Additive only",0.1,2,"recessive",7,1,0.641107603841318,0,0.411018959703156,0.641107603841318,0,0.411018959703156
"Dominant only",0.1,2,"recessive",7,0,0,0,0,NA,NA,NA
"Recessive + Dominant",0.1,2,"recessive",7,5,3.34736222928886,5,0.547160113257403,0.669472445857771,1,0.109432022651481
"Recessive only",0.1,2,"recessive",7,26,16.9683767429137,22,4.26018347259958,0.652629874727449,0.846153846153846,0.163853210484599
"Additive + Dominant",0.2,2,"recessive",7,0,0,0,0,NA,NA,NA
"Additive + Recessive",0.2,2,"recessive",7,13,8.19607864553086,11,2.24479897683283,0.630467588117758,0.846153846153846,0.172676844371756
"Additive only",0.2,2,"recessive",7,0,0,0,0,NA,NA,NA
"Dominant only",0.2,2,"recessive",7,0,0,0,0,NA,NA,NA
"Recessive + Dominant",0.2,2,"recessive",7,10,6.49317062830044,6,2.37895372009165,0.649317062830044,0.6,0.237895372009165
"Recessive only",0.2,2,"recessive",7,25,16.1159786868726,19,4.87016940724435,0.644639147474905,0.76,0.194806776289774
"Additive + Dominant",0.3,2,"recessive",7,0,0,0,0,NA,NA,NA
"Additive + Recessive",0.3,2,"recessive",7,15,9.8583553477764,9,3.57982718812035,0.65722368985176,0.6,0.23865514587469
"Additive only",0.3,2,"recessive",7,0,0,0,0,NA,NA,NA
"Dominant only",0.3,2,"recessive",7,0,0,0,0,NA,NA,NA
"Recessive + Dominant",0.3,2,"recessive",7,10,6.33404305417001,5,2.71239023813407,0.633404305417001,0.5,0.271239023813407
"Recessive only",0.3,2,"recessive",7,22,14.2144021623091,13,5.23434469770777,0.646109189195868,0.590909090909091,0.237924758986717
"Additive + Dominant",0.4,2,"recessive",7,0,0,0,0,NA,NA,NA
"Additive + Recessive",0.4,2,"recessive",7,5,3.32579399455891,4,0.883719813148522,0.665158798911781,0.8,0.176743962629704
"Additive only",0.4,2,"recessive",7,0,0,0,0,NA,NA,NA
"Dominant only",0.4,2,"recessive",7,0,0,0,0,NA,NA,NA
"Recessive + Dominant",0.4,2,"recessive",7,5,3.2237949447158,3,1.23771154133195,0.644758988943159,0.6,0.247542308266389
"Recessive only",0.4,2,"recessive",7,12,7.86719204646506,5,3.62722888214667,0.655599337205422,0.416666666666667,0.302269073512223
"Additive + Dominant",0.1,3,"recessive",7,0,0,0,0,NA,NA,NA
"Additive + Recessive",0.1,3,"recessive",7,13,8.44923186992904,8,3.03041397766663,0.649940913071465,0.615384615384615,0.233108767512818
"Additive + Recessive + Dominant",0.1,3,"recessive",7,2,1.24350431072973,0,0.773202130410392,0.621752155364867,0,0.386601065205196
