"chunk","gene"
14,"BAIAP3"
14,"BAK1"
14,"BAMBI"
14,"BANF1"
14,"BANF2"
14,"BANK1"
14,"BANP"
14,"BAP1"
14,"BARD1"
14,"BARHL1"
14,"BARHL2"
14,"BARX1"
14,"BARX2"
14,"BASP1"
14,"BATF"
14,"BATF2"
14,"BATF3"
14,"BAX"
14,"BAZ1A"
14,"BAZ1B"
14,"BAZ2A"
14,"BAZ2B"
14,"BBC3"
14,"BBIP1"
14,"BBOF1"
14,"BBOX1"
14,"BBS1"
14,"BBS10"
14,"BBS12"
14,"BBS2"
14,"BBS4"
14,"BBS5"
14,"BBS7"
15,"BBS9"
15,"BBX"
15,"BCAM"
15,"BCAN"
15,"BCAP29"
15,"BCAP31"
15,"BCAR1"
15,"BCAR3"
15,"BCAS1"
15,"BCAS2"
15,"BCAS3"
15,"BCAS4"
15,"BCAT1"
15,"BCAT2"
15,"BCCIP"
15,"BCDIN3D"
15,"BCHE"
15,"BCKDHA"
15,"BCKDHB"
15,"BCKDK"
15,"BCL10"
15,"BCL11A"
15,"BCL11B"
15,"BCL2"
15,"BCL2A1"
15,"BCL2L1"
15,"BCL2L10"
15,"BCL2L11"
15,"BCL2L12"
15,"BCL2L13"
15,"BCL2L14"
15,"BCL2L15"
15,"BCL2L2"
15,"BCL2L2-PABPN1"
15,"BCL3"
15,"BCL6"
15,"BCL6B"
15,"BCL7A"
15,"BCL7B"
15,"BCL7C"
15,"BCL9"
15,"BCL9L"
15,"BCLAF1"
15,"BCO1"
15,"BCO2"
15,"BCOR"
15,"BCORL1"
15,"BCR"
15,"BCS1L"
15,"BDH1"
15,"BDH2"
15,"BDKRB1"
15,"BDKRB2"
15,"BDNF"
15,"BDP1"
15,"BEAN1"
15,"BECN1"
15,"BECN2"
15,"BEGAIN"
15,"BEND2"
15,"BEND3"
15,"BEND4"
15,"BEND5"
15,"BEND6"
15,"BEND7"
15,"BEST1"
15,"BEST2"
15,"BEST3"
15,"BEST4"
15,"BET1"
15,"BET1L"
15,"BEX1"
15,"BEX2"
15,"BEX3"
15,"BEX4"
15,"BEX5"
15,"BFAR"
15,"BFSP1"
15,"BFSP2"
15,"BGLAP"
15,"BGN"
15,"BHLHA15"
15,"BHLHA9"
15,"BHLHB9"
15,"BHLHE22"
15,"BHLHE23"
15,"BHLHE40"
15,"BHLHE41"
15,"BHMT"
15,"BHMT2"
15,"BICC1"
15,"BICD1"
15,"BICD2"
15,"BICDL1"
15,"BICDL2"
15,"BID"
15,"BIK"
15,"BIN1"
15,"BIN2"
15,"BIN3"
16,"BIRC2"
16,"BIRC3"
16,"BIRC5"
16,"BIRC6"
16,"BIRC7"
16,"BIVM"
16,"BLACAT1"
16,"BLCAP"
16,"BLID"
16,"BLK"
16,"BLM"
16,"BLMH"
16,"BLNK"
16,"BLOC1S1"
16,"BLOC1S2"
16,"BLOC1S3"
16,"BLOC1S4"
16,"BLOC1S5"
16,"BLOC1S6"
16,"BLVRA"
16,"BLVRB"
16,"BLZF1"
16,"BMF"
16,"BMI1"
16,"BMP1"
16,"BMP10"
16,"BMP15"
16,"BMP2"
16,"BMP2K"
16,"BMP3"
16,"BMP4"
16,"BMP5"
16,"BMP6"
16,"BMP7"
16,"BMP8A"
16,"BMP8B"
16,"BMPER"
16,"BMPR1A"
16,"BMPR1B"
16,"BMPR2"
16,"BMS1"
16,"BMT2"
16,"BMX"
16,"BNC1"
16,"BNC2"
16,"BNIP1"
16,"BNIP2"
16,"BNIP3"
16,"BNIP3L"
16,"BNIPL"
16,"BOC"
16,"BOD1"
16,"BOD1L1"
16,"BOD1L2"
16,"BOK"
16,"BOLA1"
16,"BOLA2"
16,"BOLA2B"
16,"BOLA3"
16,"BOLL"
16,"BOP1"
16,"BORA"
16,"BORCS5"
16,"BORCS6"
16,"BORCS7"
16,"BORCS8"
16,"BPGM"
16,"BPHL"
16,"BPI"
16,"BPIFA1"
16,"BPIFA2"
16,"BPIFA3"
16,"BPIFB1"
16,"BPIFB2"
16,"BPIFB3"
16,"BPIFB4"
16,"BPIFB6"
16,"BPIFC"
16,"BPNT1"
16,"BPTF"
16,"BPY2"
16,"BPY2B"
16,"BPY2C"
16,"BRAF"
16,"BRAP"
16,"BRAT1"
16,"BRCA1"
16,"BRCA2"
16,"BRCC3"
16,"BRD1"
16,"BRD2"
16,"BRD3"
16,"BRD4"
16,"BRD7"
16,"BRD8"
16,"BRD9"
16,"BRDT"
16,"BRF1"
16,"BRF2"
16,"BRI3"
17,"BRI3BP"
17,"BRICD5"
17,"BRINP1"
17,"BRINP2"
17,"BRINP3"
17,"BRIP1"
17,"BRIX1"
17,"BRK1"
17,"BRMS1"
17,"BRMS1L"
17,"BROX"
17,"BRPF1"
17,"BRPF3"
17,"BRS3"
17,"BRSK1"
17,"BRSK2"
17,"BRWD1"
17,"BRWD3"
17,"BSCL2"
17,"BSDC1"
17,"BSG"
17,"BSN"
17,"BSND"
17,"BSPH1"
17,"BSPRY"
17,"BST1"
17,"BST2"
17,"BSX"
17,"BTAF1"
17,"BTBD1"
17,"BTBD10"
17,"BTBD11"
17,"BTBD16"
17,"BTBD17"
17,"BTBD18"
17,"BTBD19"
17,"BTBD2"
17,"BTBD3"
17,"BTBD6"
17,"BTBD7"
17,"BTBD8"
17,"BTBD9"
17,"BTC"
17,"BTD"
17,"BTF3"
17,"BTF3L4"
17,"BTG1"
17,"BTG2"
17,"BTG3"
17,"BTG4"
17,"BTK"
17,"BTLA"
17,"BTN1A1"
17,"BTN2A1"
17,"BTN2A2"
17,"BTN3A1"
17,"BTN3A2"
17,"BTN3A3"
17,"BTNL2"
17,"BTNL3"
17,"BTNL8"
17,"BTNL9"
17,"BTRC"
17,"BUB1"
17,"BUB1B"
17,"BUB3"
17,"BUD13"
17,"BUD31"
17,"BVES"
17,"BYSL"
17,"BZW1"
17,"BZW2"
17,"C10orf105"
17,"C10orf120"
17,"C10orf53"
17,"C10orf62"
17,"C10orf67"
17,"C10orf71"
17,"C10orf82"
17,"C10orf88"
17,"C10orf90"
17,"C10orf95"
17,"C10orf99"
17,"C11orf1"
17,"C11orf16"
17,"C11orf21"
17,"C11orf24"
17,"C11orf42"
17,"C11orf45"
17,"C11orf49"
17,"C11orf52"
17,"C11orf53"
17,"C11orf54"
17,"C11orf58"
17,"C11orf65"
17,"C11orf68"
17,"C11orf71"
17,"C11orf80"
17,"C11orf86"
17,"C11orf87"
18,"C11orf91"
18,"C11orf94"
18,"C11orf95"
18,"C11orf96"
18,"C11orf97"
18,"C11orf98"
18,"C12orf29"
18,"C12orf4"
18,"C12orf40"
18,"C12orf42"
18,"C12orf43"
18,"C12orf45"
18,"C12orf50"
18,"C12orf54"
18,"C12orf56"
18,"C12orf57"
18,"C12orf60"
18,"C12orf65"
18,"C12orf66"
18,"C12orf71"
18,"C12orf73"
18,"C12orf75"
18,"C12orf76"
18,"C14orf119"
18,"C14orf132"
18,"C14orf180"
18,"C14orf28"
18,"C14orf39"
18,"C14orf93"
18,"C15orf39"
18,"C15orf40"
18,"C15orf48"
18,"C15orf61"
18,"C15orf62"
18,"C15orf65"
18,"C16orf46"
18,"C16orf54"
18,"C16orf70"
18,"C16orf71"
18,"C16orf72"
18,"C16orf74"
18,"C16orf78"
18,"C16orf82"
18,"C16orf86"
18,"C16orf87"
18,"C16orf89"
18,"C16orf90"
18,"C16orf91"
18,"C16orf92"
18,"C16orf95"
18,"C16orf96"
18,"C17orf100"
18,"C17orf107"
18,"C17orf49"
18,"C17orf50"
18,"C17orf58"
18,"C17orf64"
18,"C17orf67"
18,"C17orf75"
18,"C17orf78"
18,"C17orf80"
18,"C17orf97"
18,"C17orf98"
18,"C17orf99"
18,"C18orf21"
18,"C18orf25"
18,"C18orf32"
18,"C18orf54"
18,"C18orf63"
18,"C19orf12"
18,"C19orf18"
18,"C19orf25"
18,"C19orf33"
18,"C19orf38"
18,"C19orf44"
18,"C19orf47"
18,"C19orf53"
18,"C19orf54"
18,"C19orf67"
18,"C19orf71"
18,"C19orf73"
18,"C19orf81"
18,"C19orf84"
18,"C1D"
18,"C1GALT1"
18,"C1GALT1C1"
18,"C1GALT1C1L"
18,"C1QA"
18,"C1QB"
18,"C1QBP"
18,"C1QC"
18,"C1QL1"
18,"C1QL2"
18,"C1QL3"
18,"C1QL4"
18,"C1QTNF1"
18,"C1QTNF12"
18,"C1QTNF2"
18,"C1QTNF3"
18,"C1QTNF4"
19,"C1QTNF5"
19,"C1QTNF6"
19,"C1QTNF7"
19,"C1QTNF8"
19,"C1QTNF9"
19,"C1QTNF9B"
19,"C1R"
19,"C1RL"
19,"C1S"
19,"C1orf100"
19,"C1orf105"
19,"C1orf109"
19,"C1orf112"
19,"C1orf115"
19,"C1orf116"
19,"C1orf122"
19,"C1orf127"
19,"C1orf131"
19,"C1orf141"
19,"C1orf146"
19,"C1orf158"
19,"C1orf159"
19,"C1orf162"
19,"C1orf167"
19,"C1orf174"
19,"C1orf185"
19,"C1orf189"
19,"C1orf194"
19,"C1orf198"
19,"C1orf21"
19,"C1orf210"
19,"C1orf216"
19,"C1orf226"
19,"C1orf35"
19,"C1orf43"
19,"C1orf50"
19,"C1orf52"
19,"C1orf53"
19,"C1orf54"
19,"C1orf56"
19,"C1orf68"
19,"C1orf74"
19,"C1orf87"
19,"C1orf94"
19,"C2"
19,"C20orf141"
19,"C20orf144"
19,"C20orf173"
19,"C20orf194"
19,"C20orf202"
19,"C20orf203"
19,"C20orf27"
19,"C20orf85"
19,"C20orf96"
19,"C21orf58"
19,"C21orf62"
19,"C21orf91"
19,"C22orf15"
19,"C22orf23"
19,"C22orf31"
19,"C22orf39"
19,"C22orf42"
19,"C2CD2"
19,"C2CD2L"
19,"C2CD3"
19,"C2CD4A"
19,"C2CD4B"
19,"C2CD4C"
19,"C2CD4D"
19,"C2CD5"
19,"C2orf15"
19,"C2orf16"
19,"C2orf42"
19,"C2orf49"
19,"C2orf50"
19,"C2orf66"
19,"C2orf68"
19,"C2orf69"
19,"C2orf72"
19,"C2orf73"
19,"C2orf74"
19,"C2orf76"
19,"C2orf78"
19,"C2orf80"
19,"C2orf81"
19,"C2orf88"
19,"C3"
19,"C3AR1"
19,"C3orf14"
19,"C3orf18"
19,"C3orf20"
19,"C3orf22"
19,"C3orf33"
19,"C3orf38"
19,"C3orf49"
19,"C3orf52"
19,"C3orf56"
19,"C3orf62"
19,"C3orf70"
19,"C3orf80"
20,"C3orf84"
20,"C4A"
20,"C4B"
20,"C4BPA"
20,"C4BPB"
20,"C4orf17"
20,"C4orf19"
20,"C4orf3"
20,"C4orf33"
20,"C4orf36"
20,"C4orf45"
20,"C4orf46"
20,"C4orf47"
20,"C4orf48"
20,"C4orf50"
20,"C4orf51"
20,"C5"
20,"C5AR1"
20,"C5AR2"
20,"C5orf15"
20,"C5orf22"
20,"C5orf24"
20,"C5orf34"
20,"C5orf46"
20,"C5orf47"
20,"C5orf49"
20,"C5orf51"
20,"C5orf52"
20,"C5orf58"
20,"C5orf63"
20,"C6"
20,"C6orf118"
20,"C6orf120"
20,"C6orf132"
20,"C6orf136"
20,"C6orf141"
20,"C6orf15"
20,"C6orf163"
20,"C6orf226"
20,"C6orf47"
20,"C6orf52"
20,"C6orf58"
20,"C6orf62"
20,"C6orf89"
20,"C7"
20,"C7orf25"
20,"C7orf26"
20,"C7orf31"
20,"C7orf33"
20,"C7orf50"
20,"C7orf57"
20,"C7orf61"
20,"C8A"
20,"C8B"
20,"C8G"
20,"C8orf33"
20,"C8orf34"
20,"C8orf37"
20,"C8orf48"
20,"C8orf58"
20,"C8orf74"
20,"C8orf76"
20,"C8orf82"
20,"C8orf88"
20,"C8orf89"
20,"C9"
20,"C9orf116"
20,"C9orf131"
20,"C9orf135"
20,"C9orf152"
20,"C9orf153"
20,"C9orf16"
20,"C9orf24"
20,"C9orf40"
20,"C9orf43"
20,"C9orf50"
20,"C9orf57"
20,"C9orf64"
20,"C9orf72"
20,"C9orf78"
20,"C9orf85"
20,"CA1"
20,"CA10"
20,"CA11"
20,"CA12"
20,"CA13"
20,"CA14"
20,"CA2"
20,"CA3"
20,"CA4"
20,"CA5A"
20,"CA5B"
20,"CA6"
20,"CA7"
20,"CA8"
20,"CA9"
20,"CAAP1"
20,"CAB39"
20,"CAB39L"
20,"CABIN1"
21,"CABLES1"
21,"CABLES2"
21,"CABP1"
21,"CABP2"
21,"CABP4"
21,"CABP5"
21,"CABP7"
21,"CABS1"
21,"CABYR"
21,"CACFD1"
21,"CACHD1"
21,"CACNA1A"
21,"CACNA1B"
21,"CACNA1C"
21,"CACNA1D"
21,"CACNA1E"
21,"CACNA1F"
21,"CACNA1G"
21,"CACNA1H"
21,"CACNA1I"
21,"CACNA1S"
21,"CACNA2D1"
21,"CACNA2D2"
21,"CACNA2D3"
21,"CACNA2D4"
21,"CACNB1"
21,"CACNB2"
21,"CACNB3"
21,"CACNB4"
21,"CACNG1"
21,"CACNG2"
21,"CACNG3"
21,"CACNG4"
21,"CACNG5"
21,"CACNG6"
21,"CACNG7"
21,"CACNG8"
21,"CACTIN"
21,"CACUL1"
21,"CACYBP"
21,"CAD"
21,"CADM1"
21,"CADM2"
21,"CADM3"
21,"CADM4"
21,"CADPS"
21,"CADPS2"
21,"CAGE1"
21,"CALB1"
21,"CALB2"
21,"CALCA"
21,"CALCB"
21,"CALCOCO1"
21,"CALCOCO2"
21,"CALCR"
21,"CALCRL"
21,"CALD1"
21,"CALHM1"
21,"CALHM2"
21,"CALHM3"
21,"CALM1"
21,"CALM2"
21,"CALM3"
21,"CALML3"
21,"CALML4"
21,"CALML5"
21,"CALML6"
21,"CALN1"
21,"CALR"
21,"CALR3"
21,"CALU"
21,"CALY"
21,"CAMK1"
21,"CAMK1D"
21,"CAMK1G"
21,"CAMK2A"
21,"CAMK2B"
21,"CAMK2D"
21,"CAMK2G"
21,"CAMK2N1"
21,"CAMK2N2"
21,"CAMK4"
21,"CAMKK1"
21,"CAMKK2"
21,"CAMKMT"
21,"CAMKV"
21,"CAMLG"
21,"CAMP"
21,"CAMSAP1"
21,"CAMSAP2"
21,"CAMSAP3"
21,"CAMTA1"
21,"CAMTA2"
21,"CAND1"
21,"CAND2"
21,"CANT1"
21,"CANX"
21,"CAP1"
21,"CAP2"
21,"CAPG"
22,"CAPN1"
22,"CAPN10"
22,"CAPN11"
22,"CAPN12"
22,"CAPN13"
22,"CAPN14"
22,"CAPN15"
22,"CAPN2"
22,"CAPN3"
22,"CAPN5"
22,"CAPN6"
22,"CAPN7"
22,"CAPN8"
22,"CAPN9"
22,"CAPNS1"
22,"CAPNS2"
22,"CAPRIN1"
22,"CAPRIN2"
22,"CAPS"
22,"CAPS2"
22,"CAPSL"
22,"CAPZA1"
22,"CAPZA2"
22,"CAPZA3"
22,"CAPZB"
22,"CARD10"
22,"CARD11"
22,"CARD14"
22,"CARD18"
22,"CARD19"
22,"CARD6"
22,"CARD8"
22,"CARD9"
22,"CARF"
22,"CARHSP1"
22,"CARM1"
22,"CARMIL1"
22,"CARMIL2"
22,"CARMIL3"
22,"CARNMT1"
22,"CARNS1"
22,"CARS2"
22,"CARTPT"
22,"CASC3"
22,"CASD1"
22,"CASK"
22,"CASKIN1"
22,"CASKIN2"
22,"CASP1"
22,"CASP10"
22,"CASP14"
22,"CASP2"
22,"CASP3"
22,"CASP4"
22,"CASP5"
22,"CASP6"
22,"CASP7"
22,"CASP8"
22,"CASP8AP2"
22,"CASP9"
22,"CASQ1"
22,"CASQ2"
22,"CASR"
22,"CASS4"
22,"CAST"
22,"CASZ1"
22,"CAT"
22,"CATIP"
22,"CATSPER1"
22,"CATSPER2"
22,"CATSPER3"
22,"CATSPER4"
22,"CATSPERB"
22,"CATSPERD"
22,"CATSPERG"
22,"CAV1"
22,"CAV2"
22,"CAV3"
22,"CBARP"
22,"CBFA2T2"
22,"CBFA2T3"
22,"CBFB"
22,"CBL"
22,"CBLB"
22,"CBLC"
22,"CBLL1"
22,"CBLN1"
22,"CBLN2"
22,"CBLN3"
22,"CBLN4"
22,"CBR1"
22,"CBR3"
22,"CBR4"
22,"CBS"
22,"CBSL"
22,"CBWD1"
22,"CBWD2"
22,"CBWD3"
22,"CBWD5"
22,"CBX1"
23,"CBX2"
23,"CBX3"
23,"CBX4"
23,"CBX5"
23,"CBX6"
23,"CBX7"
23,"CBX8"
23,"CBY1"
23,"CBY3"
23,"CC2D1A"
23,"CC2D1B"
23,"CC2D2A"
23,"CC2D2B"
23,"CCAR1"
23,"CCAR2"
23,"CCBE1"
23,"CCDC102A"
23,"CCDC102B"
23,"CCDC103"
23,"CCDC105"
23,"CCDC106"
23,"CCDC107"
23,"CCDC110"
23,"CCDC112"
23,"CCDC113"
23,"CCDC114"
23,"CCDC115"
23,"CCDC116"
23,"CCDC117"
23,"CCDC12"
23,"CCDC120"
23,"CCDC121"
23,"CCDC122"
23,"CCDC124"
23,"CCDC125"
23,"CCDC126"
23,"CCDC127"
23,"CCDC13"
23,"CCDC130"
23,"CCDC134"
23,"CCDC136"
23,"CCDC137"
23,"CCDC138"
23,"CCDC14"
23,"CCDC141"
23,"CCDC142"
23,"CCDC144A"
23,"CCDC146"
23,"CCDC148"
23,"CCDC149"
23,"CCDC15"
23,"CCDC150"
23,"CCDC151"
23,"CCDC152"
23,"CCDC153"
23,"CCDC154"
23,"CCDC157"
23,"CCDC158"
23,"CCDC159"
23,"CCDC160"
23,"CCDC163"
23,"CCDC166"
23,"CCDC167"
23,"CCDC168"
23,"CCDC169"
23,"CCDC17"
23,"CCDC170"
23,"CCDC171"
23,"CCDC172"
23,"CCDC173"
23,"CCDC174"
23,"CCDC175"
23,"CCDC177"
23,"CCDC178"
23,"CCDC179"
23,"CCDC18"
23,"CCDC180"
23,"CCDC181"
23,"CCDC182"
23,"CCDC183"
23,"CCDC184"
23,"CCDC185"
23,"CCDC186"
23,"CCDC187"
23,"CCDC188"
23,"CCDC189"
23,"CCDC190"
23,"CCDC191"
23,"CCDC192"
23,"CCDC22"
23,"CCDC24"
23,"CCDC25"
23,"CCDC27"
23,"CCDC28A"
23,"CCDC28B"
23,"CCDC3"
23,"CCDC30"
23,"CCDC33"
23,"CCDC34"
23,"CCDC38"
24,"CCDC39"
24,"CCDC40"
24,"CCDC42"
24,"CCDC43"
24,"CCDC47"
24,"CCDC50"
24,"CCDC51"
24,"CCDC54"
24,"CCDC57"
24,"CCDC58"
24,"CCDC59"
24,"CCDC6"
24,"CCDC60"
24,"CCDC61"
24,"CCDC62"
24,"CCDC63"
24,"CCDC65"
24,"CCDC66"
24,"CCDC68"
24,"CCDC69"
24,"CCDC7"
24,"CCDC70"
24,"CCDC71"
24,"CCDC71L"
24,"CCDC73"
24,"CCDC74A"
24,"CCDC74B"
24,"CCDC77"
24,"CCDC78"
24,"CCDC8"
24,"CCDC80"
24,"CCDC81"
24,"CCDC82"
24,"CCDC83"
24,"CCDC85A"
24,"CCDC85B"
24,"CCDC85C"
24,"CCDC86"
24,"CCDC87"
24,"CCDC88A"
24,"CCDC88B"
24,"CCDC88C"
24,"CCDC89"
24,"CCDC9"
24,"CCDC90B"
24,"CCDC91"
24,"CCDC92"
24,"CCDC93"
24,"CCDC96"
24,"CCDC97"
24,"CCER1"
24,"CCER2"
24,"CCHCR1"
24,"CCIN"
24,"CCK"
24,"CCKAR"
24,"CCKBR"
24,"CCL1"
24,"CCL11"
24,"CCL13"
24,"CCL14"
24,"CCL15"
24,"CCL16"
24,"CCL17"
24,"CCL18"
24,"CCL19"
24,"CCL2"
24,"CCL20"
24,"CCL21"
24,"CCL22"
24,"CCL23"
24,"CCL24"
24,"CCL25"
24,"CCL26"
24,"CCL27"
24,"CCL28"
24,"CCL3"
24,"CCL3L3"
24,"CCL4"
24,"CCL4L2"
24,"CCL5"
24,"CCL7"
24,"CCL8"
24,"CCM2"
24,"CCM2L"
24,"CCNA1"
24,"CCNA2"
24,"CCNB1"
24,"CCNB1IP1"
24,"CCNB2"
24,"CCNB3"
24,"CCNC"
24,"CCND1"
24,"CCND2"
24,"CCND3"
24,"CCNDBP1"
24,"CCNE1"
24,"CCNE2"
24,"CCNF"
24,"CCNG1"
25,"CCNG2"
25,"CCNH"
25,"CCNI"
25,"CCNI2"
25,"CCNJ"
25,"CCNJL"
25,"CCNK"
25,"CCNL1"
25,"CCNL2"
25,"CCNO"
25,"CCNT1"
25,"CCNT2"
25,"CCNY"
25,"CCNYL1"
25,"CCP110"
25,"CCPG1"
25,"CCR1"
25,"CCR10"
25,"CCR2"
25,"CCR3"
25,"CCR4"
25,"CCR5"
25,"CCR6"
25,"CCR7"
25,"CCR8"
25,"CCR9"
25,"CCRL2"
25,"CCS"
25,"CCSAP"
25,"CCSER1"
25,"CCSER2"
25,"CCT2"
25,"CCT3"
25,"CCT4"
25,"CCT5"
25,"CCT6A"
25,"CCT6B"
25,"CCT7"
25,"CCT8"
25,"CCT8L2"
25,"CCZ1"
25,"CCZ1B"
25,"CD101"
25,"CD109"
25,"CD14"
25,"CD151"
25,"CD160"
25,"CD163"
25,"CD163L1"
25,"CD164"
25,"CD164L2"
25,"CD177"
25,"CD180"
25,"CD19"
25,"CD1A"
25,"CD1B"
25,"CD1C"
25,"CD1D"
25,"CD1E"
25,"CD2"
25,"CD200"
25,"CD200R1"
25,"CD200R1L"
25,"CD207"
25,"CD209"
25,"CD22"
25,"CD226"
25,"CD24"
25,"CD244"
25,"CD247"
25,"CD248"
25,"CD27"
25,"CD274"
25,"CD276"
25,"CD28"
25,"CD2AP"
25,"CD2BP2"
25,"CD300A"
25,"CD300C"
25,"CD300E"
25,"CD300LB"
25,"CD300LD"
25,"CD300LF"
25,"CD300LG"
25,"CD302"
25,"CD320"
25,"CD33"
25,"CD34"
25,"CD36"
25,"CD37"
25,"CD38"
25,"CD3D"
25,"CD3E"
25,"CD3G"
25,"CD4"
25,"CD40"
25,"CD40LG"
25,"CD44"
25,"CD46"
25,"CD47"
26,"CD48"
26,"CD5"
26,"CD52"
26,"CD53"
26,"CD55"
26,"CD58"
26,"CD59"
26,"CD5L"
26,"CD6"
26,"CD63"
26,"CD68"
26,"CD69"
26,"CD7"
26,"CD70"
26,"CD72"
26,"CD74"
26,"CD79A"
26,"CD79B"
26,"CD80"
26,"CD81"
26,"CD82"
26,"CD83"
26,"CD84"
26,"CD86"
26,"CD8A"
26,"CD8B"
26,"CD9"
26,"CD93"
26,"CD96"
26,"CD99"
26,"CD99L2"
26,"CDA"
26,"CDADC1"
26,"CDAN1"
26,"CDC123"
26,"CDC14A"
26,"CDC14B"
26,"CDC14C"
26,"CDC16"
26,"CDC20"
26,"CDC20B"
26,"CDC23"
26,"CDC25A"
26,"CDC25B"
26,"CDC25C"
26,"CDC26"
26,"CDC27"
26,"CDC34"
26,"CDC37"
26,"CDC37L1"
26,"CDC40"
26,"CDC42"
26,"CDC42BPA"
26,"CDC42BPB"
26,"CDC42BPG"
26,"CDC42EP1"
26,"CDC42EP2"
26,"CDC42EP3"
26,"CDC42EP4"
26,"CDC42EP5"
26,"CDC42SE1"
26,"CDC42SE2"
26,"CDC45"
26,"CDC5L"
26,"CDC6"
26,"CDC7"
26,"CDC73"
26,"CDCA2"
26,"CDCA3"
26,"CDCA4"
26,"CDCA5"
26,"CDCA7"
26,"CDCA7L"
26,"CDCA8"
26,"CDCP1"
26,"CDCP2"
26,"CDH1"
26,"CDH10"
26,"CDH11"
26,"CDH12"
26,"CDH13"
26,"CDH15"
26,"CDH16"
26,"CDH17"
26,"CDH18"
26,"CDH19"
26,"CDH2"
26,"CDH20"
26,"CDH22"
26,"CDH23"
26,"CDH24"
26,"CDH26"
26,"CDH3"
26,"CDH4"
26,"CDH5"
26,"CDH6"
26,"CDH7"
26,"CDH8"
26,"CDH9"
26,"CDHR1"
27,"CDHR2"
27,"CDHR3"
27,"CDHR4"
27,"CDHR5"
27,"CDIP1"
27,"CDIPT"
27,"CDK1"
27,"CDK10"
27,"CDK11A"
27,"CDK11B"
27,"CDK12"
27,"CDK13"
27,"CDK14"
27,"CDK15"
27,"CDK16"
27,"CDK17"
27,"CDK18"
27,"CDK19"
27,"CDK2"
27,"CDK20"
27,"CDK2AP1"
27,"CDK2AP2"
27,"CDK3"
27,"CDK4"
27,"CDK5"
27,"CDK5R1"
27,"CDK5R2"
27,"CDK5RAP1"
27,"CDK5RAP2"
27,"CDK5RAP3"
27,"CDK6"
27,"CDK7"
27,"CDK8"
27,"CDK9"
27,"CDKAL1"
27,"CDKL1"
27,"CDKL2"
27,"CDKL3"
27,"CDKL4"
27,"CDKL5"
27,"CDKN1A"
27,"CDKN1B"
27,"CDKN1C"
27,"CDKN2A"
27,"CDKN2AIP"
27,"CDKN2AIPNL"
27,"CDKN2B"
27,"CDKN2C"
27,"CDKN2D"
27,"CDKN3"
27,"CDNF"
27,"CDO1"
27,"CDON"
27,"CDPF1"
27,"CDR1"
27,"CDR2"
27,"CDR2L"
27,"CDRT1"
27,"CDRT15"
27,"CDRT15L2"
27,"CDRT4"
27,"CDS1"
27,"CDS2"
27,"CDSN"
27,"CDT1"
27,"CDV3"
27,"CDX1"
27,"CDX2"
27,"CDX4"
27,"CDY1"
27,"CDY1B"
27,"CDY2A"
27,"CDY2B"
27,"CDYL"
27,"CDYL2"
27,"CEACAM1"
27,"CEACAM16"
27,"CEACAM18"
27,"CEACAM19"
27,"CEACAM20"
27,"CEACAM21"
27,"CEACAM3"
27,"CEACAM4"
27,"CEACAM5"
27,"CEACAM6"
27,"CEACAM7"
27,"CEACAM8"
27,"CEBPA"
27,"CEBPB"
27,"CEBPD"
27,"CEBPE"
27,"CEBPG"
27,"CEBPZ"
27,"CEBPZOS"
27,"CECR2"
27,"CEL"
27,"CELA1"
27,"CELA2A"
27,"CELA2B"
27,"CELA3A"
28,"CELA3B"
28,"CELF1"
28,"CELF2"
28,"CELF3"
28,"CELF4"
28,"CELF5"
28,"CELF6"
28,"CELSR1"
28,"CELSR2"
28,"CELSR3"
28,"CEMIP"
28,"CEND1"
28,"CENPA"
28,"CENPB"
28,"CENPC"
28,"CENPE"
28,"CENPF"
28,"CENPH"
28,"CENPI"
28,"CENPJ"
28,"CENPK"
28,"CENPL"
28,"CENPM"
28,"CENPN"
28,"CENPO"
28,"CENPP"
28,"CENPQ"
28,"CENPS"
28,"CENPT"
28,"CENPU"
28,"CENPV"
28,"CENPVL1"
28,"CENPVL2"
28,"CENPVL3"
28,"CENPW"
28,"CENPX"
28,"CEP104"
28,"CEP112"
28,"CEP120"
28,"CEP126"
28,"CEP128"
28,"CEP131"
28,"CEP135"
28,"CEP152"
28,"CEP162"
28,"CEP164"
28,"CEP170"
28,"CEP170B"
28,"CEP19"
28,"CEP192"
28,"CEP250"
28,"CEP290"
28,"CEP295"
28,"CEP295NL"
28,"CEP350"
28,"CEP41"
28,"CEP44"
28,"CEP55"
28,"CEP57"
28,"CEP57L1"
28,"CEP63"
28,"CEP68"
28,"CEP70"
28,"CEP72"
28,"CEP76"
28,"CEP78"
28,"CEP83"
28,"CEP85"
28,"CEP85L"
28,"CEP89"
28,"CEP95"
28,"CEP97"
28,"CEPT1"
28,"CER1"
28,"CERCAM"
28,"CERK"
28,"CERKL"
28,"CERS1"
28,"CERS2"
28,"CERS3"
28,"CERS4"
28,"CERS5"
28,"CERS6"
28,"CES1"
28,"CES2"
28,"CES3"
28,"CES4A"
28,"CES5A"
28,"CETN1"
28,"CETN2"
28,"CETN3"
28,"CETP"
28,"CFAP100"
28,"CFAP157"
28,"CFAP161"
28,"CFAP20"
28,"CFAP206"
28,"CFAP221"
28,"CFAP36"
28,"CFAP43"
29,"CFAP44"
29,"CFAP45"
29,"CFAP46"
29,"CFAP47"
29,"CFAP52"
29,"CFAP53"
29,"CFAP54"
